instances\map1\map1_3_11.txt,72,
instances\map1\map1_3_110.txt,72,
instances\map1\map1_3_111.txt,75,
instances\map1\map1_3_112.txt,75,
instances\map1\map1_3_113.txt,81,
instances\map1\map1_3_114.txt,84,
instances\map1\map1_3_115.txt,72,
instances\map1\map1_3_116.txt,66,
instances\map1\map1_3_117.txt,81,
instances\map1\map1_3_118.txt,75,
instances\map1\map1_3_119.txt,84,
instances\map1\map1_3_12.txt,66,
instances\map1\map1_3_120.txt,78,
instances\map1\map1_3_121.txt,78,
instances\map1\map1_3_122.txt,78,
instances\map1\map1_3_123.txt,69,
instances\map1\map1_3_124.txt,75,
instances\map1\map1_3_125.txt,69,
instances\map1\map1_3_126.txt,78,
instances\map1\map1_3_127.txt,84,
instances\map1\map1_3_128.txt,66,
instances\map1\map1_3_129.txt,69,
instances\map1\map1_3_13.txt,81,
instances\map1\map1_3_130.txt,81,
instances\map1\map1_3_131.txt,69,
instances\map1\map1_3_132.txt,72,
instances\map1\map1_3_133.txt,87,
instances\map1\map1_3_134.txt,66,
instances\map1\map1_3_135.txt,72,
instances\map1\map1_3_136.txt,72,
instances\map1\map1_3_137.txt,75,
instances\map1\map1_3_138.txt,66,
instances\map1\map1_3_139.txt,72,
instances\map1\map1_3_14.txt,81,
instances\map1\map1_3_140.txt,81,
instances\map1\map1_3_141.txt,66,
instances\map1\map1_3_142.txt,72,
instances\map1\map1_3_143.txt,81,
instances\map1\map1_3_144.txt,75,
instances\map1\map1_3_145.txt,69,
instances\map1\map1_3_146.txt,78,
instances\map1\map1_3_147.txt,78,
instances\map1\map1_3_148.txt,78,
instances\map1\map1_3_149.txt,78,
instances\map1\map1_3_15.txt,75,
instances\map1\map1_3_150.txt,72,
instances\map1\map1_3_151.txt,78,
instances\map1\map1_3_152.txt,66,
instances\map1\map1_3_153.txt,87,
instances\map1\map1_3_154.txt,78,
instances\map1\map1_3_155.txt,87,
instances\map1\map1_3_156.txt,81,
instances\map1\map1_3_157.txt,78,
instances\map1\map1_3_158.txt,78,
instances\map1\map1_3_159.txt,84,
instances\map1\map1_3_16.txt,69,
instances\map1\map1_3_160.txt,87,
instances\map1\map1_3_161.txt,66,
instances\map1\map1_3_162.txt,78,
instances\map1\map1_3_163.txt,69,
instances\map1\map1_3_164.txt,72,
instances\map1\map1_3_165.txt,96,
instances\map1\map1_3_166.txt,87,
instances\map1\map1_3_167.txt,69,
instances\map1\map1_3_168.txt,66,
instances\map1\map1_3_169.txt,69,
instances\map1\map1_3_17.txt,72,
instances\map1\map1_3_170.txt,84,
instances\map1\map1_3_171.txt,84,
instances\map1\map1_3_172.txt,69,
instances\map1\map1_3_173.txt,81,
instances\map1\map1_3_174.txt,84,
instances\map1\map1_3_175.txt,78,
instances\map1\map1_3_176.txt,78,
instances\map1\map1_3_177.txt,72,
instances\map1\map1_3_178.txt,66,
instances\map1\map1_3_179.txt,72,
instances\map1\map1_3_18.txt,72,
instances\map1\map1_3_180.txt,69,
instances\map1\map1_3_181.txt,78,
instances\map1\map1_3_182.txt,78,
instances\map1\map1_3_183.txt,75,
instances\map1\map1_3_184.txt,90,
instances\map1\map1_3_185.txt,75,
instances\map1\map1_3_186.txt,84,
instances\map1\map1_3_187.txt,75,
instances\map1\map1_3_188.txt,72,
instances\map1\map1_3_189.txt,75,
instances\map1\map1_3_19.txt,87,
instances\map1\map1_3_190.txt,75,
instances\map1\map1_3_191.txt,81,
instances\map1\map1_3_192.txt,84,
instances\map1\map1_3_193.txt,87,
instances\map1\map1_3_194.txt,84,
instances\map1\map1_3_195.txt,75,
instances\map1\map1_3_196.txt,78,
instances\map1\map1_3_197.txt,78,
instances\map1\map1_3_198.txt,84,
instances\map1\map1_3_199.txt,78,
instances\map1\map1_3_2.txt,84,
instances\map1\map1_3_20.txt,78,
instances\map1\map1_3_200.txt,75,
instances\map1\map1_3_201.txt,69,
instances\map1\map1_3_202.txt,69,
instances\map1\map1_3_203.txt,78,
instances\map1\map1_3_204.txt,72,
instances\map1\map1_3_205.txt,66,
instances\map1\map1_3_206.txt,81,
instances\map1\map1_3_207.txt,81,
instances\map1\map1_3_208.txt,72,
instances\map1\map1_3_209.txt,75,
instances\map1\map1_3_21.txt,66,
instances\map1\map1_3_210.txt,69,
instances\map1\map1_3_211.txt,81,
instances\map1\map1_3_212.txt,72,
instances\map1\map1_3_213.txt,81,
instances\map1\map1_3_214.txt,69,
instances\map1\map1_3_215.txt,75,
instances\map1\map1_3_216.txt,75,
instances\map1\map1_3_217.txt,78,
instances\map1\map1_3_218.txt,72,
instances\map1\map1_3_219.txt,81,
instances\map1\map1_3_22.txt,72,
instances\map1\map1_3_220.txt,75,
instances\map1\map1_3_221.txt,66,
instances\map1\map1_3_222.txt,81,
instances\map1\map1_3_223.txt,75,
instances\map1\map1_3_224.txt,69,
instances\map1\map1_3_225.txt,84,
instances\map1\map1_3_226.txt,72,
instances\map1\map1_3_227.txt,72,
instances\map1\map1_3_228.txt,78,
instances\map1\map1_3_229.txt,78,
instances\map1\map1_3_23.txt,69,
instances\map1\map1_3_230.txt,78,
instances\map1\map1_3_231.txt,90,
instances\map1\map1_3_232.txt,75,
instances\map1\map1_3_233.txt,69,
instances\map1\map1_3_234.txt,75,
instances\map1\map1_3_235.txt,84,
instances\map1\map1_3_236.txt,69,
instances\map1\map1_3_237.txt,75,
instances\map1\map1_3_238.txt,72,
instances\map1\map1_3_239.txt,78,
instances\map1\map1_3_24.txt,75,
instances\map1\map1_3_240.txt,90,
instances\map1\map1_3_241.txt,69,
instances\map1\map1_3_242.txt,84,
instances\map1\map1_3_243.txt,78,
instances\map1\map1_3_244.txt,78,
instances\map1\map1_3_245.txt,84,
instances\map1\map1_3_246.txt,75,
instances\map1\map1_3_247.txt,75,
instances\map1\map1_3_248.txt,75,
instances\map1\map1_3_249.txt,81,
instances\map1\map1_3_25.txt,81,
instances\map1\map1_3_250.txt,69,
instances\map1\map1_3_251.txt,84,
instances\map1\map1_3_252.txt,81,
instances\map1\map1_3_253.txt,72,
instances\map1\map1_3_254.txt,75,
instances\map1\map1_3_255.txt,99,
instances\map1\map1_3_256.txt,75,
instances\map1\map1_3_257.txt,72,
instances\map1\map1_3_258.txt,72,
instances\map1\map1_3_259.txt,69,
instances\map1\map1_3_26.txt,81,
instances\map1\map1_3_260.txt,72,
instances\map1\map1_3_261.txt,75,
instances\map1\map1_3_262.txt,81,
instances\map1\map1_3_263.txt,81,
instances\map1\map1_3_264.txt,72,
instances\map1\map1_3_265.txt,75,
instances\map1\map1_3_266.txt,78,
instances\map1\map1_3_267.txt,90,
instances\map1\map1_3_268.txt,78,
instances\map1\map1_3_269.txt,72,
instances\map1\map1_3_27.txt,84,
instances\map1\map1_3_270.txt,81,
instances\map1\map1_3_271.txt,69,
instances\map1\map1_3_272.txt,81,
instances\map1\map1_3_273.txt,87,
instances\map1\map1_3_274.txt,69,
instances\map1\map1_3_275.txt,78,
instances\map1\map1_3_276.txt,72,
instances\map1\map1_3_277.txt,72,
instances\map1\map1_3_278.txt,81,
instances\map1\map1_3_279.txt,75,
instances\map1\map1_3_28.txt,75,
instances\map1\map1_3_280.txt,69,
instances\map1\map1_3_281.txt,75,
instances\map1\map1_3_282.txt,69,
instances\map1\map1_3_283.txt,78,
instances\map1\map1_3_284.txt,72,
instances\map1\map1_3_285.txt,75,
instances\map1\map1_3_286.txt,84,
instances\map1\map1_3_287.txt,69,
instances\map1\map1_3_288.txt,102,
instances\map1\map1_3_289.txt,69,
instances\map1\map1_3_29.txt,72,
instances\map1\map1_3_290.txt,78,
instances\map1\map1_3_291.txt,81,
instances\map1\map1_3_292.txt,66,
instances\map1\map1_3_293.txt,75,
instances\map1\map1_3_294.txt,72,
instances\map1\map1_3_295.txt,81,
instances\map1\map1_3_296.txt,75,
instances\map1\map1_3_297.txt,75,
instances\map1\map1_3_298.txt,66,
instances\map1\map1_3_299.txt,69,
instances\map1\map1_3_3.txt,93,
instances\map1\map1_3_30.txt,105,
instances\map1\map1_3_300.txt,69,
instances\map1\map1_3_301.txt,81,
instances\map1\map1_3_302.txt,66,
instances\map1\map1_3_303.txt,72,
instances\map1\map1_3_304.txt,84,
instances\map1\map1_3_305.txt,69,
instances\map1\map1_3_306.txt,78,
instances\map1\map1_3_307.txt,69,
instances\map1\map1_3_308.txt,75,
instances\map1\map1_3_309.txt,78,
instances\map1\map1_3_31.txt,81,
instances\map1\map1_3_310.txt,78,
instances\map1\map1_3_311.txt,66,
instances\map1\map1_3_312.txt,78,
instances\map1\map1_3_313.txt,72,
instances\map1\map1_3_314.txt,75,
instances\map1\map1_3_315.txt,84,
instances\map1\map1_3_316.txt,81,
instances\map1\map1_3_317.txt,84,
instances\map1\map1_3_318.txt,84,
instances\map1\map1_3_319.txt,69,
instances\map1\map1_3_32.txt,81,
instances\map1\map1_3_320.txt,69,
instances\map1\map1_3_321.txt,69,
instances\map1\map1_3_322.txt,84,
instances\map1\map1_3_323.txt,72,
instances\map1\map1_3_324.txt,114,
instances\map1\map1_3_325.txt,72,
instances\map1\map1_3_326.txt,81,
instances\map1\map1_3_327.txt,75,
instances\map1\map1_3_328.txt,69,
instances\map1\map1_3_329.txt,75,
instances\map1\map1_3_33.txt,75,
instances\map1\map1_3_330.txt,81,
instances\map1\map1_3_331.txt,75,
instances\map1\map1_3_332.txt,75,
instances\map1\map1_3_333.txt,84,
instances\map1\map1_3_334.txt,75,
instances\map1\map1_3_335.txt,81,
instances\map1\map1_3_336.txt,75,
instances\map1\map1_3_337.txt,84,
instances\map1\map1_3_338.txt,81,
instances\map1\map1_3_339.txt,72,
instances\map1\map1_3_34.txt,66,
instances\map1\map1_3_340.txt,75,
instances\map1\map1_3_341.txt,84,
instances\map1\map1_3_342.txt,72,
instances\map1\map1_3_343.txt,81,
instances\map1\map1_3_344.txt,69,
instances\map1\map1_3_345.txt,84,
instances\map1\map1_3_346.txt,84,
instances\map1\map1_3_347.txt,66,
instances\map1\map1_3_348.txt,66,
instances\map1\map1_3_349.txt,78,
instances\map1\map1_3_35.txt,78,
instances\map1\map1_3_350.txt,87,
instances\map1\map1_3_351.txt,72,
instances\map1\map1_3_352.txt,81,
instances\map1\map1_3_353.txt,81,
instances\map1\map1_3_354.txt,69,
instances\map1\map1_3_355.txt,66,
instances\map1\map1_3_356.txt,72,
instances\map1\map1_3_357.txt,81,
instances\map1\map1_3_358.txt,78,
instances\map1\map1_3_359.txt,75,
instances\map1\map1_3_36.txt,78,
instances\map1\map1_3_360.txt,72,
instances\map1\map1_3_361.txt,66,
instances\map1\map1_3_362.txt,78,
instances\map1\map1_3_363.txt,78,
instances\map1\map1_3_364.txt,75,
instances\map1\map1_3_365.txt,84,
instances\map1\map1_3_366.txt,78,
instances\map1\map1_3_367.txt,69,
instances\map1\map1_3_368.txt,81,
instances\map1\map1_3_369.txt,72,
instances\map1\map1_3_37.txt,78,
instances\map1\map1_3_370.txt,78,
instances\map1\map1_3_371.txt,87,
instances\map1\map1_3_372.txt,75,
instances\map1\map1_3_373.txt,75,
instances\map1\map1_3_374.txt,75,
instances\map1\map1_3_375.txt,78,
instances\map1\map1_3_376.txt,75,
instances\map1\map1_3_377.txt,78,
instances\map1\map1_3_378.txt,72,
instances\map1\map1_3_379.txt,72,
instances\map1\map1_3_38.txt,66,
instances\map1\map1_3_380.txt,75,
instances\map1\map1_3_381.txt,66,
instances\map1\map1_3_382.txt,78,
instances\map1\map1_3_383.txt,78,
instances\map1\map1_3_384.txt,78,
instances\map1\map1_3_385.txt,78,
instances\map1\map1_3_386.txt,75,
instances\map1\map1_3_387.txt,75,
instances\map1\map1_3_388.txt,66,
instances\map1\map1_3_389.txt,69,
instances\map1\map1_3_39.txt,78,
instances\map1\map1_3_390.txt,66,
instances\map1\map1_3_391.txt,75,
instances\map1\map1_3_392.txt,69,
instances\map1\map1_3_393.txt,75,
instances\map1\map1_3_394.txt,84,
instances\map1\map1_3_395.txt,75,
instances\map1\map1_3_396.txt,81,
instances\map1\map1_3_397.txt,72,
instances\map1\map1_3_398.txt,81,
instances\map1\map1_3_399.txt,81,
instances\map1\map1_3_4.txt,81,
instances\map1\map1_3_40.txt,81,
instances\map1\map1_3_400.txt,75,
instances\map1\map1_3_401.txt,66,
instances\map1\map1_3_402.txt,78,
instances\map1\map1_3_403.txt,72,
instances\map1\map1_3_404.txt,72,
instances\map1\map1_3_405.txt,78,
instances\map1\map1_3_406.txt,78,
instances\map1\map1_3_407.txt,78,
instances\map1\map1_3_408.txt,75,
instances\map1\map1_3_409.txt,72,
instances\map1\map1_3_41.txt,69,
instances\map1\map1_3_410.txt,78,
instances\map1\map1_3_411.txt,81,
instances\map1\map1_3_412.txt,75,
instances\map1\map1_3_413.txt,72,
instances\map1\map1_3_414.txt,81,
instances\map1\map1_3_415.txt,81,
instances\map1\map1_3_416.txt,78,
instances\map1\map1_3_417.txt,78,
instances\map1\map1_3_418.txt,81,
instances\map1\map1_3_419.txt,63,
instances\map1\map1_3_42.txt,75,
instances\map1\map1_3_420.txt,69,
instances\map1\map1_3_421.txt,78,
instances\map1\map1_3_422.txt,69,
instances\map1\map1_3_423.txt,69,
instances\map1\map1_3_424.txt,81,
instances\map1\map1_3_425.txt,78,
instances\map1\map1_3_426.txt,84,
instances\map1\map1_3_427.txt,72,
instances\map1\map1_3_428.txt,69,
instances\map1\map1_3_429.txt,75,
instances\map1\map1_3_43.txt,72,
instances\map1\map1_3_430.txt,75,
instances\map1\map1_3_431.txt,69,
instances\map1\map1_3_432.txt,78,
instances\map1\map1_3_433.txt,81,
instances\map1\map1_3_434.txt,75,
instances\map1\map1_3_435.txt,81,
instances\map1\map1_3_436.txt,84,
instances\map1\map1_3_437.txt,66,
instances\map1\map1_3_438.txt,75,
instances\map1\map1_3_439.txt,69,
instances\map1\map1_3_44.txt,75,
instances\map1\map1_3_440.txt,75,
instances\map1\map1_3_441.txt,72,
instances\map1\map1_3_442.txt,75,
instances\map1\map1_3_443.txt,81,
instances\map1\map1_3_444.txt,90,
instances\map1\map1_3_445.txt,78,
instances\map1\map1_3_446.txt,84,
instances\map1\map1_3_447.txt,66,
instances\map1\map1_3_448.txt,66,
instances\map1\map1_3_449.txt,78,
instances\map1\map1_3_45.txt,81,
instances\map1\map1_3_450.txt,69,
instances\map1\map1_3_451.txt,72,
instances\map1\map1_3_452.txt,75,
instances\map1\map1_3_453.txt,81,
instances\map1\map1_3_454.txt,84,
instances\map1\map1_3_455.txt,120,
instances\map1\map1_3_456.txt,78,
instances\map1\map1_3_457.txt,81,
instances\map1\map1_3_458.txt,84,
instances\map1\map1_3_459.txt,75,
instances\map1\map1_3_46.txt,66,
instances\map1\map1_3_460.txt,72,
instances\map1\map1_3_461.txt,66,
instances\map1\map1_3_462.txt,81,
instances\map1\map1_3_463.txt,72,
instances\map1\map1_3_464.txt,78,
instances\map1\map1_3_465.txt,72,
instances\map1\map1_3_466.txt,78,
instances\map1\map1_3_467.txt,81,
instances\map1\map1_3_468.txt,81,
instances\map1\map1_3_469.txt,81,
instances\map1\map1_3_47.txt,84,
instances\map1\map1_3_470.txt,75,
instances\map1\map1_3_471.txt,72,
instances\map1\map1_3_472.txt,78,
instances\map1\map1_3_473.txt,72,
instances\map1\map1_3_474.txt,81,
instances\map1\map1_3_475.txt,75,
instances\map1\map1_3_476.txt,69,
instances\map1\map1_3_477.txt,75,
instances\map1\map1_3_478.txt,69,
instances\map1\map1_3_479.txt,87,
instances\map1\map1_3_48.txt,72,
instances\map1\map1_3_480.txt,72,
instances\map1\map1_3_481.txt,84,
instances\map1\map1_3_482.txt,75,
instances\map1\map1_3_483.txt,81,
instances\map1\map1_3_484.txt,84,
instances\map1\map1_3_485.txt,75,
instances\map1\map1_3_486.txt,72,
instances\map1\map1_3_487.txt,69,
instances\map1\map1_3_488.txt,81,
instances\map1\map1_3_489.txt,84,
instances\map1\map1_3_49.txt,141,
instances\map1\map1_3_490.txt,75,
instances\map1\map1_3_491.txt,72,
instances\map1\map1_3_492.txt,66,
instances\map1\map1_3_493.txt,78,
instances\map1\map1_3_494.txt,75,
instances\map1\map1_3_495.txt,75,
instances\map1\map1_3_496.txt,78,
instances\map1\map1_3_497.txt,75,
instances\map1\map1_3_498.txt,72,
instances\map1\map1_3_499.txt,78,
instances\map1\map1_3_5.txt,72,
instances\map1\map1_3_50.txt,78,
instances\map1\map1_3_500.txt,78,
instances\map1\map1_3_501.txt,66,
instances\map1\map1_3_502.txt,75,
instances\map1\map1_3_503.txt,69,
instances\map1\map1_3_504.txt,75,
instances\map1\map1_3_505.txt,81,
instances\map1\map1_3_506.txt,75,
instances\map1\map1_3_507.txt,66,
instances\map1\map1_3_508.txt,78,
instances\map1\map1_3_509.txt,78,
instances\map1\map1_3_51.txt,75,
instances\map1\map1_3_510.txt,72,
instances\map1\map1_3_511.txt,87,
instances\map1\map1_3_512.txt,63,
instances\map1\map1_3_513.txt,72,
instances\map1\map1_3_514.txt,72,
instances\map1\map1_3_515.txt,81,
instances\map1\map1_3_516.txt,87,
instances\map1\map1_3_517.txt,75,
instances\map1\map1_3_518.txt,81,
instances\map1\map1_3_519.txt,78,
instances\map1\map1_3_52.txt,84,
instances\map1\map1_3_520.txt,66,
instances\map1\map1_3_521.txt,72,
instances\map1\map1_3_522.txt,90,
instances\map1\map1_3_523.txt,87,
instances\map1\map1_3_524.txt,102,
instances\map1\map1_3_525.txt,78,
instances\map1\map1_3_526.txt,66,
instances\map1\map1_3_527.txt,69,
instances\map1\map1_3_528.txt,84,
instances\map1\map1_3_529.txt,75,
instances\map1\map1_3_53.txt,78,
instances\map1\map1_3_530.txt,84,
instances\map1\map1_3_531.txt,66,
instances\map1\map1_3_532.txt,81,
instances\map1\map1_3_533.txt,72,
instances\map1\map1_3_534.txt,78,
instances\map1\map1_3_535.txt,87,
instances\map1\map1_3_536.txt,63,
instances\map1\map1_3_537.txt,81,
instances\map1\map1_3_538.txt,84,
instances\map1\map1_3_539.txt,81,
instances\map1\map1_3_54.txt,81,
instances\map1\map1_3_540.txt,69,
instances\map1\map1_3_541.txt,69,
instances\map1\map1_3_542.txt,81,
instances\map1\map1_3_543.txt,75,
instances\map1\map1_3_544.txt,69,
instances\map1\map1_3_545.txt,75,
instances\map1\map1_3_546.txt,75,
instances\map1\map1_3_547.txt,66,
instances\map1\map1_3_548.txt,75,
instances\map1\map1_3_549.txt,84,
instances\map1\map1_3_55.txt,75,
instances\map1\map1_3_550.txt,84,
instances\map1\map1_3_551.txt,72,
instances\map1\map1_3_552.txt,81,
instances\map1\map1_3_553.txt,66,
instances\map1\map1_3_554.txt,78,
instances\map1\map1_3_555.txt,78,
instances\map1\map1_3_556.txt,72,
instances\map1\map1_3_557.txt,72,
instances\map1\map1_3_558.txt,69,
instances\map1\map1_3_559.txt,75,
instances\map1\map1_3_56.txt,72,
instances\map1\map1_3_560.txt,78,
instances\map1\map1_3_561.txt,81,
instances\map1\map1_3_562.txt,72,
instances\map1\map1_3_563.txt,72,
instances\map1\map1_3_564.txt,72,
instances\map1\map1_3_565.txt,75,
instances\map1\map1_3_566.txt,81,
instances\map1\map1_3_567.txt,78,
instances\map1\map1_3_568.txt,66,
instances\map1\map1_3_569.txt,69,
instances\map1\map1_3_57.txt,78,
instances\map1\map1_3_570.txt,84,
instances\map1\map1_3_571.txt,69,
instances\map1\map1_3_572.txt,90,
instances\map1\map1_3_573.txt,75,
instances\map1\map1_3_574.txt,84,
instances\map1\map1_3_575.txt,72,
instances\map1\map1_3_576.txt,72,
instances\map1\map1_3_577.txt,90,
instances\map1\map1_3_578.txt,78,
instances\map1\map1_3_579.txt,81,
instances\map1\map1_3_58.txt,81,
instances\map1\map1_3_580.txt,75,
instances\map1\map1_3_581.txt,78,
instances\map1\map1_3_582.txt,75,
instances\map1\map1_3_583.txt,75,
instances\map1\map1_3_584.txt,72,
instances\map1\map1_3_585.txt,72,
instances\map1\map1_3_586.txt,81,
instances\map1\map1_3_587.txt,69,
instances\map1\map1_3_588.txt,72,
instances\map1\map1_3_589.txt,72,
instances\map1\map1_3_59.txt,69,
instances\map1\map1_3_590.txt,87,
instances\map1\map1_3_591.txt,66,
instances\map1\map1_3_592.txt,75,
instances\map1\map1_3_593.txt,72,
instances\map1\map1_3_594.txt,78,
instances\map1\map1_3_595.txt,75,
instances\map1\map1_3_596.txt,75,
instances\map1\map1_3_597.txt,72,
instances\map1\map1_3_598.txt,72,
instances\map1\map1_3_599.txt,78,
instances\map1\map1_3_6.txt,78,
instances\map1\map1_3_60.txt,66,
instances\map1\map1_3_600.txt,81,
instances\map1\map1_3_601.txt,69,
instances\map1\map1_3_602.txt,78,
instances\map1\map1_3_603.txt,84,
instances\map1\map1_3_604.txt,81,
instances\map1\map1_3_605.txt,78,
instances\map1\map1_3_606.txt,69,
instances\map1\map1_3_607.txt,81,
instances\map1\map1_3_608.txt,75,
instances\map1\map1_3_609.txt,75,
instances\map1\map1_3_61.txt,75,
instances\map1\map1_3_610.txt,78,
instances\map1\map1_3_611.txt,72,
instances\map1\map1_3_612.txt,78,
instances\map1\map1_3_613.txt,78,
instances\map1\map1_3_614.txt,84,
instances\map1\map1_3_615.txt,84,
instances\map1\map1_3_616.txt,78,
instances\map1\map1_3_617.txt,84,
instances\map1\map1_3_618.txt,75,
instances\map1\map1_3_619.txt,69,
instances\map1\map1_3_62.txt,75,
instances\map1\map1_3_620.txt,72,
instances\map1\map1_3_621.txt,69,
instances\map1\map1_3_622.txt,72,
instances\map1\map1_3_623.txt,78,
instances\map1\map1_3_624.txt,69,
instances\map1\map1_3_625.txt,78,
instances\map1\map1_3_626.txt,81,
instances\map1\map1_3_627.txt,81,
instances\map1\map1_3_628.txt,84,
instances\map1\map1_3_629.txt,66,
instances\map1\map1_3_63.txt,84,
instances\map1\map1_3_630.txt,81,
instances\map1\map1_3_631.txt,69,
instances\map1\map1_3_632.txt,84,
instances\map1\map1_3_633.txt,72,
instances\map1\map1_3_634.txt,81,
instances\map1\map1_3_635.txt,66,
instances\map1\map1_3_636.txt,66,
instances\map1\map1_3_637.txt,66,
instances\map1\map1_3_638.txt,72,
instances\map1\map1_3_639.txt,69,
instances\map1\map1_3_64.txt,81,
instances\map1\map1_3_640.txt,78,
instances\map1\map1_3_641.txt,75,
instances\map1\map1_3_642.txt,78,
instances\map1\map1_3_643.txt,81,
instances\map1\map1_3_644.txt,84,
instances\map1\map1_3_645.txt,81,
instances\map1\map1_3_646.txt,75,
instances\map1\map1_3_647.txt,75,
instances\map1\map1_3_648.txt,78,
instances\map1\map1_3_649.txt,72,
instances\map1\map1_3_65.txt,69,
instances\map1\map1_3_650.txt,72,
instances\map1\map1_3_651.txt,75,
instances\map1\map1_3_652.txt,66,
instances\map1\map1_3_653.txt,75,
instances\map1\map1_3_654.txt,69,
instances\map1\map1_3_655.txt,81,
instances\map1\map1_3_656.txt,75,
instances\map1\map1_3_657.txt,81,
instances\map1\map1_3_658.txt,78,
instances\map1\map1_3_659.txt,78,
instances\map1\map1_3_66.txt,87,
instances\map1\map1_3_660.txt,75,
instances\map1\map1_3_661.txt,78,
instances\map1\map1_3_662.txt,72,
instances\map1\map1_3_663.txt,66,
instances\map1\map1_3_664.txt,78,
instances\map1\map1_3_665.txt,75,
instances\map1\map1_3_666.txt,78,
instances\map1\map1_3_667.txt,72,
instances\map1\map1_3_668.txt,81,
instances\map1\map1_3_669.txt,75,
instances\map1\map1_3_67.txt,69,
instances\map1\map1_3_670.txt,84,
instances\map1\map1_3_671.txt,78,
instances\map1\map1_3_672.txt,75,
instances\map1\map1_3_673.txt,81,
instances\map1\map1_3_674.txt,75,
instances\map1\map1_3_675.txt,84,
instances\map1\map1_3_676.txt,72,
instances\map1\map1_3_677.txt,72,
instances\map1\map1_3_678.txt,75,
instances\map1\map1_3_679.txt,69,
instances\map1\map1_3_68.txt,72,
instances\map1\map1_3_680.txt,72,
instances\map1\map1_3_681.txt,81,
instances\map1\map1_3_682.txt,75,
instances\map1\map1_3_683.txt,84,
instances\map1\map1_3_684.txt,69,
instances\map1\map1_3_685.txt,69,
instances\map1\map1_3_686.txt,78,
instances\map1\map1_3_687.txt,81,
instances\map1\map1_3_688.txt,87,
instances\map1\map1_3_689.txt,81,
instances\map1\map1_3_69.txt,81,
instances\map1\map1_3_690.txt,78,
instances\map1\map1_3_691.txt,72,
instances\map1\map1_3_692.txt,72,
instances\map1\map1_3_693.txt,72,
instances\map1\map1_3_694.txt,78,
instances\map1\map1_3_695.txt,72,
instances\map1\map1_3_696.txt,75,
instances\map1\map1_3_697.txt,81,
instances\map1\map1_3_698.txt,84,
instances\map1\map1_3_699.txt,66,
instances\map1\map1_3_7.txt,78,
instances\map1\map1_3_70.txt,81,
instances\map1\map1_3_700.txt,72,
instances\map1\map1_3_701.txt,72,
instances\map1\map1_3_702.txt,78,
instances\map1\map1_3_703.txt,75,
instances\map1\map1_3_704.txt,129,
instances\map1\map1_3_705.txt,75,
instances\map1\map1_3_706.txt,69,
instances\map1\map1_3_707.txt,81,
instances\map1\map1_3_708.txt,72,
instances\map1\map1_3_709.txt,75,
instances\map1\map1_3_71.txt,84,
instances\map1\map1_3_710.txt,84,
instances\map1\map1_3_711.txt,87,
instances\map1\map1_3_712.txt,66,
instances\map1\map1_3_713.txt,72,
instances\map1\map1_3_714.txt,72,
instances\map1\map1_3_715.txt,78,
instances\map1\map1_3_716.txt,69,
instances\map1\map1_3_717.txt,75,
instances\map1\map1_3_718.txt,78,
instances\map1\map1_3_719.txt,84,
instances\map1\map1_3_72.txt,81,
instances\map1\map1_3_720.txt,72,
instances\map1\map1_3_721.txt,78,
instances\map1\map1_3_722.txt,87,
instances\map1\map1_3_723.txt,69,
instances\map1\map1_3_724.txt,72,
instances\map1\map1_3_725.txt,84,
instances\map1\map1_3_726.txt,69,
instances\map1\map1_3_727.txt,75,
instances\map1\map1_3_728.txt,75,
instances\map1\map1_3_729.txt,78,
instances\map1\map1_3_73.txt,87,
instances\map1\map1_3_730.txt,72,
instances\map1\map1_3_731.txt,96,
instances\map1\map1_3_732.txt,78,
instances\map1\map1_3_733.txt,84,
instances\map1\map1_3_734.txt,84,
instances\map1\map1_3_735.txt,81,
instances\map1\map1_3_736.txt,75,
instances\map1\map1_3_737.txt,72,
instances\map1\map1_3_738.txt,90,
instances\map1\map1_3_739.txt,72,
instances\map1\map1_3_74.txt,81,
instances\map1\map1_3_740.txt,69,
instances\map1\map1_3_741.txt,81,
instances\map1\map1_3_742.txt,78,
instances\map1\map1_3_743.txt,81,
instances\map1\map1_3_744.txt,81,
instances\map1\map1_3_745.txt,81,
instances\map1\map1_3_746.txt,87,
instances\map1\map1_3_747.txt,84,
instances\map1\map1_3_748.txt,87,
instances\map1\map1_3_749.txt,63,
instances\map1\map1_3_75.txt,63,
instances\map1\map1_3_750.txt,72,
instances\map1\map1_3_751.txt,72,
instances\map1\map1_3_752.txt,72,
instances\map1\map1_3_753.txt,72,
instances\map1\map1_3_754.txt,69,
instances\map1\map1_3_755.txt,72,
instances\map1\map1_3_756.txt,87,
instances\map1\map1_3_757.txt,81,
instances\map1\map1_3_758.txt,81,
instances\map1\map1_3_759.txt,78,
instances\map1\map1_3_76.txt,81,
instances\map1\map1_3_760.txt,81,
instances\map1\map1_3_761.txt,72,
instances\map1\map1_3_762.txt,165,
instances\map1\map1_3_763.txt,78,
instances\map1\map1_3_764.txt,72,
instances\map1\map1_3_765.txt,69,
instances\map1\map1_3_766.txt,81,
instances\map1\map1_3_767.txt,69,
instances\map1\map1_3_768.txt,75,
instances\map1\map1_3_769.txt,78,
instances\map1\map1_3_77.txt,66,
instances\map1\map1_3_770.txt,78,
instances\map1\map1_3_771.txt,72,
instances\map1\map1_3_772.txt,78,
